time_stamp,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2,recovery_pressure_a,recovery_pressure_b
38.679997,186.14804000671091,185.01280165989704,32.74365234375,33.0318603515625,-90.08670329670329,0.9558461538461539,0.43120879120879124,-89.77767032967033,1.918879120879121,-0.6971208791208792,0.46539306640625,-7.59124755859375,-1.8310546875,12.03155517578125,-8.41522216796875,-2.0904541015625,-28449,-28704
38.72001,192.35598804266203,190.6755399891926,32.739112854003906,33.0318603515625,-90.29512087912087,1.7607692307692309,-3.3418681318681323,-89.95734065934066,3.025648351648352,-1.0061538461538462,-10.8795166015625,-10.24627685546875,-0.37384033203125,-2.86102294921875,-10.1318359375,-2.4871826171875,-28539,-28768
38.721814,192.35598804266203,190.6755399891926,32.739112854003906,33.0318603515625,-90.29512087912087,1.7607692307692309,-3.3418681318681323,-89.95734065934066,3.025648351648352,-1.0061538461538462,-10.8795166015625,-10.24627685546875,-0.37384033203125,-2.86102294921875,-10.1318359375,-2.4871826171875,-28539,-28768
38.761827,199.360012549886,197.0620257880625,32.75046157836914,33.03641891479492,-90.87006593406595,-0.46714285714285714,-8.537934065934067,-86.5939120879121,-0.1796703296703297,5.037956043956044,-28.52630615234375,-8.29315185546875,-0.8392333984375,-35.68267822265625,-4.33349609375,0.80108642578125,-28384,-28672
38.80184,205.43003328260625,202.03439620170258,32.748191833496094,33.040977478027344,-89.0014945054945,0.919912087912088,-1.7967032967032968,-87.0323076923077,0.2371648351648352,-4.39832967032967,-59.4024658203125,-6.011962890625,-0.64849853515625,-59.63897705078125,-2.72369384765625,1.56402587890625,-28588,-28814
38.814466,208.65678692569958,206.38952268748147,32.75273132324219,33.040977478027344,-89.06617582417583,-2.378835164835165,-3.104703296703297,-86.5436043956044,1.7104615384615385,-2.9394065934065936,-74.371337890625,-2.67791748046875,0.8392333984375,-80.0323486328125,-1.79290771484375,1.56402587890625,-28588,-28814
38.854479,215.10192939861838,213.38162693292054,32.75727081298828,33.040977478027344,-88.30437362637363,3.4065494505494507,-0.7618021978021978,-87.04668131868132,-1.9620000000000002,-9.220681318681319,-94.6502685546875,-0.3814697265625,-0.78582763671875,-99.2279052734375,-1.68609619140625,-0.38909912109375,-28472,-28754
38.894491,221.87408813083175,220.18750057315833,32.75046157836914,33.045536041259766,-86.72327472527473,3.6149670329670336,4.987648351648351,-86.98918681318682,4.455824175824176,-2.2566593406593407,-110.83984375,0.9002685546875,-0.77056884765625,-113.7542724609375,7.08770751953125,-0.37384033203125,-28468,-28762
38.896297,221.87408813083175,220.18750057315833,32.75046157836914,33.045536041259766,-86.72327472527473,3.6149670329670336,4.987648351648351,-86.98918681318682,4.455824175824176,-2.2566593406593407,-110.83984375,0.9002685546875,-0.77056884765625,-113.7542724609375,7.08770751953125,-0.37384033203125,-28468,-28762
38.93631,228.6734822976794,226.1866233188423,32.75273132324219,33.05009460449219,-87.00356043956045,-3.7515164835164834,-11.800747252747254,-85.44402197802198,-1.617032967032967,0.0071868131868131875,-110.0006103515625,6.69097900390625,-2.05230712890625,-108.77227783203125,2.99835205078125,-0.46539306640625,-28458,-28728
