,time_stamp,baro_1,baro_2,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2
123325,292.980036,0.942949,0.94286836,39440.321140672146,39440.40071719678,45.78819,43.950428,-10.219648351648353,0.6108791208791209,0.2371648351648352,-10.198087912087914,0.5533846153846155,0.2012307692307692,10.772705078125,-7.40814208984375,1.28173828125,9.23919677734375,-7.46917724609375,1.2359619140625
123326,293.020054,0.94297336,0.9428998,39440.29710301404,39440.36969117016,45.78819,43.948105,-10.205274725274728,0.6252527472527473,0.0071868131868131,-10.248395604395606,0.7114945054945055,0.1437362637362637,10.2996826171875,-7.0343017578125,0.60272216796875,10.50567626953125,-7.65228271484375,-0.54931640625
123327,293.060034,0.9429805,0.94292164,39440.290057588834,39440.348139232505,45.78585,43.95275,-10.183714285714288,0.5893186813186814,0.2371648351648352,-10.054351648351648,0.6971208791208792,0.2156043956043956,11.63482666015625,-7.1868896484375,-1.15966796875,11.3067626953125,-7.89642333984375,-0.030517578125
123328,293.100079,0.9430271,0.94294805,39440.24407590266,39440.32207811153,45.79053,43.948105,-10.133406593406596,0.7043076923076923,0.4743296703296704,-10.133406593406596,0.6468131868131869,0.3593406593406594,12.5579833984375,-7.36236572265625,-1.0986328125,10.82611083984375,-7.1868896484375,0.09918212890625
123329,293.140034,0.9430372,0.94296016,39440.23411015747,39440.31012828361,45.795208,43.948105,-10.119032967032968,0.5605714285714286,0.3665274725274725,-10.097472527472528,0.6180659340659341,0.3809010989010989,13.74053955078125,-6.6070556640625,-1.983642578125,13.5955810546875,-7.31658935546875,-1.068115234375
123330,293.180041,0.9430027,0.94297484,39440.268151920885,39440.29564261423,45.79053,43.955074,-10.119032967032968,0.6252527472527473,0.4958901098901099,-10.111846153846152,0.7043076923076923,0.4455824175824175,14.96124267578125,-5.74493408203125,-1.708984375,14.2059326171875,-7.30133056640625,-2.4261474609375
123331,293.220047,0.9430759,0.9430255,39440.19592537936,39440.245654642495,45.79053,43.950428,-10.06153846153846,0.6755604395604397,0.5461978021978022,-10.018417582417582,0.6252527472527473,0.4383956043956044,14.96124267578125,-5.80596923828125,-1.9378662109375,14.9688720703125,-5.523681640625,-2.69317626953125
123332,293.260094,0.9430178,0.9430568,39440.253252358314,39440.214770938146,45.797546,43.948105,-10.277142857142858,0.3665274725274725,0.3449670329670329,-10.097472527472528,0.654,0.6324395604395605,16.76177978515625,-4.21905517578125,-3.48663330078125,16.13616943359375,-4.21905517578125,-2.86865234375
123333,293.300102,0.94307375,0.94303266,39440.19804672264,39440.23858979857,45.795208,43.948105,-10.119032967032968,0.4096483516483516,0.6396263736263736,-10.140593406593409,0.5677582417582419,0.5533846153846155,18.69964599609375,-3.9215087890625,-2.61688232421875,17.38739013671875,-4.5166015625,-2.2125244140625
123334,293.340047,0.9431225,0.9430813,39440.1499474594,39440.19059737166,45.795208,43.95972,-9.889054945054946,0.5461978021978022,0.5893186813186814,-10.01123076923077,0.5102637362637363,0.4958901098901099,19.9127197265625,-3.13568115234375,-3.39508056640625,19.439697265625,-2.86865234375,-3.48663330078125
123335,293.380047,0.943162,0.9430716,39440.11097619942,39440.20016806983,45.802227,43.955074,-9.752505494505495,0.3737142857142858,0.3952747252747253,-9.81,0.5102637362637363,0.5533846153846155,20.25604248046875,-2.2125244140625,-4.2724609375,20.3094482421875,-3.30352783203125,-3.936767578125
123336,293.420086,0.9431247,0.94306664,39440.14777687346,39440.2050619834,45.79053,43.95275,-9.788439560439562,0.2730989010989011,0.5318241758241758,-9.659076923076924,0.4743296703296704,0.5102637362637363,21.97265625,-2.1514892578125,-3.90625,21.1639404296875,-2.899169921875,-3.39508056640625
